Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2024-01-05,179.15213012695312,180.7144477397177,178.15344001418788,179.953076851374,62379700
2024-01-08,183.4830780029297,183.52263874374273,179.46852282651062,180.0519155054874,59144500
2024-01-09,183.06776428222656,183.0776469225398,180.68473531069785,181.86141829199212,42841800
2024-01-10,184.10604858398438,184.31368968460146,181.86145160567418,182.28664662503843,46792900
2024-01-11,183.5127410888672,184.9564063690912,181.5647895230864,184.4521049955326,49128400
2024-01-12,183.83905029296875,184.64987951630312,183.11722519297732,183.97748271061099,40477800
2024-01-16,181.57469177246094,182.1976301200088,178.90489995610474,180.12114381484557,65603000
2024-01-17,180.63531494140625,180.8825167727283,178.281963767062,179.24110807963172,47317400
2024-01-18,186.51873779296875,187.0230241166397,183.7500741577492,184.00715864056133,78005800
2024-01-19,189.4159393310547,189.80157360580037,186.70661676571424,187.21090309791916,68903000
2024-01-22,191.7198028564453,193.1436874562095,190.1080424986569,190.14760323087177,60133900
2024-01-23,192.9954071044922,193.55903452389106,191.66052626402544,192.83720939883855,42355600
2024-01-24,192.32301330566406,194.18197579456825,192.16480052192722,193.23271418014866,53631300
2024-01-25,191.99671936035156,194.07322080915367,190.94858599423335,193.03497008475262,54822100
2024-01-26,190.2662811279297,192.5800863732271,189.7916578927919,192.09558049769083,44594000
2024-01-29,189.58401489257812,190.04875551955823,187.4580852833725,189.86087972294905,47145600
2024-01-30,185.93531799316406,189.65324309628332,185.37170567810733,188.80286821503816,55859400
2024-01-31,182.33607482910156,185.00586682539145,182.28664653050623,184.94652570867123,55467800
2024-02-01,184.7685089111328,184.85749793556394,181.76254174457006,181.93063715338442,64885400
2024-02-02,183.7698516845703,185.23328233515724,177.2437171517322,177.84689023760967,102551700
2024-02-05,185.57933044433594,187.13176501057416,183.75992879401906,186.04407104136263,69668800
2024-02-06,187.18124389648438,187.1911265388062,184.67956238073768,184.76855142564483,43490800
2024-02-07,187.2899932861328,188.91163664571195,186.49894443287428,188.50622203381667,53439000
2024-02-08,186.21218872070312,187.41851968576853,185.25304448034683,187.27020463334281,40962000
2024-02-09,186.97457885742188,188.10325716765925,186.1330139747395,186.77655292696195,45155200
2024-02-12,185.29141235351562,186.796321504533,184.9349868995182,186.54880424779185,41781900
2024-02-13,183.20236206054688,184.360756090923,181.68755769129083,183.92512331150874,56529500
2024-02-14,182.3212127685547,183.6875129162611,180.62820312290157,183.4796068721132,54630500
2024-02-15,182.03408813476562,182.65783644316613,179.5490203671251,181.72716915991907,65434500
2024-02-16,180.49951171875,183.01429592290478,179.8658680410646,181.59848912459182,49752500
2024-02-20,179.75694274902344,180.6182980286837,178.2124373755958,179.98465441119404,53665600
2024-02-21,180.5093994140625,181.0737309260645,178.86588113831095,180.13316833455778,41371400
2024-02-22,182.53904724121094,183.12319953047427,180.64802661628633,181.6578862880503,52292200
2024-02-23,180.70741271972656,183.20237592421455,180.42028422645075,183.17267506039363,45119700
2024-02-26,179.3609161376953,180.9450175834942,178.85597124394113,180.43019254491847,40867400
2024-02-27,180.8163299560547,182.09351248592515,177.77681047698752,179.30152539649055,54318900
2024-02-28,179.61830139160156,181.3014155316966,178.34111913385524,180.6974728870872,48953900
2024-02-29,178.9550018310547,180.75693496542868,177.74711623943745,179.46984202762675,136682600
2024-03-01,177.87582397460938,178.7371792855814,175.61846756104012,177.76691576574171,73563100
2024-03-04,173.361083984375,175.14319605787904,172.06408093389737,174.40064432483445,81510100
2024-03-05,168.4305419921875,170.33147275577412,167.93550746706842,169.0641855800497,95132400
2024-03-06,167.44046020507812,169.53941670485264,167.00482743895031,169.36119643359416,68587700
2024-03-07,167.32168579101562,169.03450118476172,166.81675596481475,167.47019012011697,71765100
2024-03-08,169.03448486328125,171.9749911536114,167.26226790901475,167.32166963491963,76267000
2024-03-11,171.034423828125,172.64824117092596,170.34137853305091,171.22253935977105,60139500
2024-03-12,171.50965881347656,172.3017170819102,169.31170429451927,171.43045147590772,59825400
2024-03-13,169.4305419921875,171.4700820663792,169.06420612614593,171.05425482761498,52488700
2024-03-14,171.2819366455078,172.57892461566286,170.34137411890524,171.1928340614332,72913500
2024-03-15,170.9057159423828,170.9057159423828,168.59885322457814,169.47011882986195,121752700
2024-03-18,171.9947967529297,175.94517770513775,171.7967859641753,173.82643054023092,75604200
2024-03-19,174.33132934570312,174.85606464094167,171.3116162551072,172.60860406436672,55215200
2024-03-20,176.89561462402344,176.89561462402344,173.35116602745083,173.97491429018868,53423100
2024-03-21,169.66812133789062,175.72735394947048,169.14338597139206,175.29172116809335,106181300
2024-03-22,170.56912231445312,171.33147983629345,168.37116745936027,170.05428209514795,71160100
2024-03-25,169.15330505371094,170.2324767040703,167.76719930445816,168.87608692531137,54288300
2024-03-26,168.02462768554688,169.71763732680742,167.8959138727621,168.31174106723407,57388400
2024-03-27,171.58888244628906,171.87601096065072,168.42066417893392,168.7176879462108,60273300
2024-03-28,169.7770233154297,170.51957504542207,168.8166552027259,170.04434616825796,65672700
2024-04-01,168.34144592285156,169.54933141950085,167.79690490268092,169.48992969134684,46240500
2024-04-02,167.1632537841797,167.65828830624176,166.55931106297376,167.40087579338118,49329500
2024-04-03,167.9652099609375,168.98497988400436,166.90584392266877,167.11374996517486,47691700
2024-04-04,167.1434783935547,170.2126836435028,167.1434783935547,168.59886612133832,53704400
2024-04-05,167.89590454101562,168.69785802201392,167.27215623034843,167.90579979250484,42104800
2024-04-08,166.77713012695312,167.51968192191484,166.5692240844266,167.3513719945941,37425500
2024-04-09,167.98501586914062,168.39094781013864,166.67813256359855,167.02464767080627,42373800
2024-04-10,166.11378479003906,167.4107728345435,165.45044033625643,167.12365945587084,49709300
2024-04-11,173.30166625976562,173.71750852250418,166.49000200344838,166.6682071669761,91070300
2024-04-12,174.7967071533203,176.58872985356905,172.47994902506244,172.52944039553972,101670900
2024-04-15,170.97503662109375,174.8759113224836,170.7869210734751,173.61851932570818,73531800
2024-04-16,167.69790649414062,172.0343988146065,166.59892920522176,170.04436539186383,73711200
2024-04-17,166.33160400390625,168.95528100035153,166.33160400390625,167.9256158132339,50901200
2024-04-18,165.38113403320312,166.96525061902096,164.89600984807865,166.36130787024413,43122900
2024-04-19,163.36138916015625,164.74747975255278,162.45052746983075,164.559379327856,68149400
2024-04-22,164.1930389404297,165.59893510418706,163.13367296874276,163.8762247169617,48116400
2024-04-23,165.24253845214844,165.39105789202225,163.2822057253187,163.70794332424896,49537800
2024-04-24,167.3414764404297,167.6186945681344,164.55938480415762,164.88609429896647,48251800
2024-04-25,168.20285034179688,168.91570135131437,166.48012455092012,167.84642483703811,50558300
2024-04-26,167.61868286132812,169.63841695172266,167.49986430971396,168.19292468782604,44838400
2024-04-29,171.77696228027344,174.2818355072499,171.38094074443057,171.64824848286057,68169400
2024-04-30,168.63845825195312,173.25218351807536,168.31173366197407,171.6086653165762,65934800
2024-05-01,167.61868286132812,170.9948217396029,167.43056733625505,167.8959009696714,50383100
2024-05-02,171.3116455078125,171.69777183075684,169.19289835753364,170.79680537480178,94214900
2024-05-03,181.5588836669922,185.14292911827533,180.84603267784937,184.7963988764884,163224100
2024-05-06,179.90545654296875,182.3707188474722,178.62825898838415,180.53910014061182,78569700
2024-05-07,180.58859252929688,183.06376520709566,179.51933122687228,181.6281680754234,77305800
2024-05-08,180.92523193359375,181.25195654794928,179.6480343404535,181.03414013837894,45057100
2024-05-09,182.73704528808594,182.82614787366472,180.3014688648197,180.74699689996783,48983000
2024-05-10,181.4779815673828,183.5004555242596,180.56588428269347,183.31208481142474,50759500
2024-05-13,184.68020629882812,185.4931713127623,183.03445892506747,183.84742393900163,72044800
2024-05-14,185.8203125,186.68285108112164,184.69010361608505,185.8996272619275,52393600
2024-05-15,188.09068298339844,189.01268886802714,185.76085876781028,186.2962297111884,70400000
2024-05-16,188.20965576171875,189.458844598736,188.0312088580003,188.83425018022737,52845200
2024-05-17,188.2393798828125,189.1713095252472,187.55530322495105,187.8824709799172,41282900
2024-05-20,189.3993377685547,190.2717851507536,187.38677266186554,187.70403175639103,44361300
2024-05-21,190.69808959960938,191.07481584379752,189.28036268210627,189.44890089382775,42309400
2024-05-22,189.26052856445312,191.16405275409193,188.63594934473116,190.61877317517173,34648500
2024-05-23,185.27508544921875,189.35969818168277,185.02723244112752,189.3398657052663,51005900
2024-05-24,188.3484344482422,188.94328765804346,186.42509288132968,187.19840810516956,36327000
2024-05-28,188.3583526611328,191.34249703943843,187.47599667367734,189.86528785982966,52280100
2024-05-29,188.65579223632812,190.59896650948673,187.88249204796585,187.98163930401122,53068000
2024-05-30,189.64718627929688,190.52954231443272,188.99286588586446,189.12173915319045,49889100
2024-05-31,190.5989532470703,190.9162123421418,188.27905284340878,189.7959119633218,75158300
2024-06-03,192.3636474609375,193.31540952983562,190.86662095571478,191.24334718637152,50080500
2024-06-04,192.680908203125,193.64257895328527,191.37223723797064,192.96841099700254,47471400
2024-06-05,194.1878662109375,195.20901937445223,193.19645419760306,193.72190135445058,54156800
2024-06-06,192.80979919433594,194.8124556459051,192.5024638984892,194.0094143560484,41181800
2024-06-07,195.19911193847656,195.2486855650071,192.47272888451312,192.978343568532,53103900
2024-06-10,191.4614715576172,195.60558138834554,190.49980075281104,195.20900753042525,97010200
2024-06-11,205.3709716796875,205.38089548057218,191.96709351098235,191.98691085726122,172373300
2024-06-12,211.24017333984375,218.30893098905233,205.12314766198512,205.58911253699537,198134300
2024-06-13,212.40011596679688,214.8885546834631,209.7827888470424,212.8958219752939,97862700
2024-06-14,210.6651153564453,213.32209192759066,209.48533280144244,212.01343611534222,70122700
2024-06-17,214.8092498779297,217.06966817138198,210.8931752545736,211.53758704443374,93728300
2024-06-18,212.4496612548828,216.75240063817128,211.1707464886947,215.72132373307375,79943300
2024-06-20,207.8792266845703,212.40007736780652,207.0563681724187,212.0927269910851,86172500
2024-06-21,205.7080841064453,210.07029091430852,205.33134270047418,208.58317289420788,241805100
2024-06-24,206.3524932861328,210.87332959032133,204.8158016590104,205.93610206103614,80727000
2024-06-25,207.2744903564453,209.56464939365068,206.8184342324815,207.35378999494392,55549700
2024-06-26,211.4185791015625,213.01475280094434,208.83099354238436,209.68360834691896,66213200
2024-06-27,212.2613067626953,213.88722177256454,210.5263358320774,212.8462361886446,49772700
2024-06-28,208.81118774414062,214.2143951724623,208.49394377490637,213.91696855097956,82542700
2024-07-01,214.8885498046875,215.64201747450758,210.10002805599396,210.26856627972688,60402900
2024-07-02,218.3783416748047,218.4873976080042,213.2527430699237,214.29371364494435,58046200
2024-07-03,219.64735412597656,219.64735412597656,217.14899139427806,218.11066234301026,37369800
2024-07-05,224.3961639404297,224.5052198536283,219.7464397478406,219.7464397478406,60412400
2024-07-08,225.8634796142578,225.89322076278884,221.3327197032473,225.13973799267995,59085900
2024-07-09,226.716064453125,227.42988222637766,224.4259054004998,225.9725055332989,48076100
2024-07-10,230.97915649414062,231.0783037422216,227.28119408246098,227.3307677065015,62627700
2024-07-11,225.61561584472656,230.39421338925845,223.83107137940016,229.40280147827102,64710600
2024-07-12,228.56011962890625,230.64209091466597,226.71609267309665,226.95403700304678,53046500
2024-07-15,232.38694763183594,235.1926451763578,231.08820043911544,234.44908623752588,62631300
2024-07-16,232.80332946777344,234.24087357279006,230.33470860446997,232.98177633300938,43234300
2024-07-17,226.91436767578125,229.47221227385296,224.69359950369105,227.47946461019197,57345900
2024-07-18,222.25473022460938,228.46097889584826,220.36114484151935,228.3023493485251,66034600
2024-07-19,222.3836212158203,224.85224251867803,221.36246807560826,222.88925101284036,49151500
2024-07-22,222.03662109375,225.82380677595344,221.174082433242,225.06041535891617,48201800
2024-07-23,223.07760620117188,224.9910392063895,220.7676144514488,222.44310313331528,39960300
2024-07-24,216.66314697265625,222.86939506256107,215.2652677100796,222.0762625279836,61777600
2024-07-25,215.62217712402344,218.95332167523742,212.77681471652627,217.0497975364767,51391200
2024-07-26,216.088134765625,217.60499369491455,214.15486954444728,216.82176985722595,41601300
2024-07-29,216.36573791503906,217.41663210574902,213.89711684474761,215.0967318967012,36311800
2024-07-30,216.92092895507812,218.43778796730905,214.2639371695869,217.3075789949067,41643800
2024-07-31,220.1727752685547,221.89783756706774,218.73523091700034,219.53827220377053,50036300
2024-08-01,216.48471069335938,222.55214689360594,215.15622233135366,222.44309097566543,62501000
2024-08-02,217.97183227539062,223.66254232334134,215.84030263063204,217.2679231335739,105568600
2024-08-05,207.47276306152344,211.6664309709882,194.3167235143498,197.38018251460616,119548600
2024-08-06,205.45028686523438,208.18659343179937,199.34320096724198,203.53686913101606,69660500
2024-08-07,208.01805114746094,211.80523672133984,204.61750047992084,205.12311510057037,63516400
2024-08-08,211.4780731201172,212.36042911915672,207.03655197769595,211.27979376271134,47161100
2024-08-09,214.38291931152344,214.91827509282652,210.1495861717322,210.2784745623819,42201600
2024-08-12,215.9114532470703,217.8767166928247,213.99582080224636,214.46232494953352,38028100
2024-08-13,219.6236572265625,220.2390393048837,217.380462936734,217.380462936734,44155300
2024-08-14,220.07028198242188,221.37053243582614,218.06530765715263,218.9288446755302,41960600
2024-08-15,223.04798889160156,223.67330627029455,221.10256546081067,222.92888658909135,46414000
2024-08-16,224.36807250976562,225.14226768918678,221.98592068094572,222.25391598005478,44340200
2024-08-19,224.2092742919922,224.30853630427512,221.38047353975193,224.04054098731652,40687800
2024-08-20,224.82464599609375,225.47973889834265,223.7725353535306,224.0901616619868,30299000
2024-08-21,224.71546936035156,226.28371522001356,223.37552309496598,224.8345868015738,34765500
2024-08-22,222.85939025878906,226.64103964823346,222.23407290784718,226.09512887719345,43695300
2024-08-23,225.15219116210938,226.52192810531062,222.66087229355688,223.98097823318813,38677300
2024-08-26,225.4896697998047,225.58893181224732,222.22415556593285,225.07279660900764,30602200
2024-08-27,226.33334350585938,227.14724957253156,223.21670725505913,224.31844891527626,35934600
2024-08-28,224.8048095703125,228.149730282918,224.00082364270057,226.22416240429726,38052200
2024-08-29,228.0802459716797,231.18696212304621,227.1770283167567,228.3879521456165,51906300
2024-08-30,227.29611206054688,228.68568922028223,225.78741746908054,228.4772602189495,52990800
2024-09-03,221.11248779296875,227.2961293418145,219.52438650802387,226.84948058831634,50190600
2024-09-04,219.206787109375,220.12986023982222,215.86185105944423,220.01075793789536,43840200
2024-09-05,220.72540283203125,223.80232842315377,219.87180099289256,219.98098315180297,36615400
2024-09-06,219.177001953125,223.56411324365834,218.13481142105056,222.2837029728863,48423000
2024-09-09,219.26632690429688,219.6236489368284,215.09757995493325,219.17700018247805,67180000
2024-09-10,218.4722900390625,219.83209181891954,215.11743380788891,217.29114171411052,51591000
2024-09-11,221.00331115722656,221.4301044903715,216.26879790334314,219.81224273641337,44587100
2024-09-12,221.11248779296875,221.8866830044339,218.1844402475294,220.84449248276735,37455600
2024-09-13,220.844482421875,222.37301734416337,220.25887596851652,221.91644846858938,36766600
2024-09-16,214.71047973632812,215.60377723416104,212.32832783334672,214.92882889414335,59357400
2024-09-17,215.1769561767578,215.2861383219032,212.90400170360138,214.14470101422842,45519300
2024-09-18,219.04795837402344,221.05293280374121,215.92138686335736,215.9313221513165,59894900
2024-09-19,227.16709899902344,228.11004268622213,222.95865620671253,223.31597824995185,66781300
2024-09-20,226.5020751953125,231.3556905514529,225.92638886705737,228.2589097535001,318679900
2024-09-23,224.78492736816406,227.74275012420983,224.12983453268782,225.64844919522082,54146000
2024-09-24,225.67825317382812,227.64353192764617,224.05045616714196,226.94872814757065,43556100
2024-09-25,224.6856689453125,225.59882178569194,222.35316341740713,223.25638097071698,42308700
2024-09-26,225.82711791992188,226.79982188690562,223.73281698946673,225.6087536412769,36636700
2024-09-27,226.09510803222656,227.81224676693589,225.60876359989413,226.76013618443497,34026000
2024-09-30,231.26634216308594,231.26634216308594,227.94126208675945,228.32835965023514,54541900
2024-10-01,224.52687072753906,227.94126237482303,222.07524777401002,227.81223995033787,63285000
2024-10-02,225.09262084960938,225.67822726420644,221.36060293586246,224.209243584203,32880600
2024-10-03,223.9908905029297,225.12240767637772,221.65838486968212,223.46483520314058,34044200
2024-10-04,225.11251831054688,226.30358679092132,222.46238601950515,226.2043247736995,37245100
2024-10-07,220.04052734375,224.01076551273388,219.68320530273118,222.8296172342201,39505400
2024-10-08,224.0901641845703,224.298593199742,221.58890998571715,222.63110049734397,31855700
2024-10-09,227.8321075439453,228.04055170887608,223.1571606453159,223.554178398676,33591100
2024-10-10,227.3358154296875,227.7923994519787,225.47973405841245,226.0851959438118,28183500
2024-10-11,225.85691833496094,227.70307961960657,225.6484741750507,227.5938974682738,31759200
2024-10-14,229.5790252685547,230.00581860221664,226.89911753216435,226.99836439928595,39882100
2024-10-15,232.11004638671875,235.7229623804217,230.6410474142004,231.87182665313995,64751400
2024-10-16,230.05543518066406,230.3929017691756,228.12986736523644,229.87678174389526,34082200
2024-10-17,230.4226837158203,232.11004699556463,228.8048220166126,231.69315867439417,32993800
2024-10-18,233.2515106201172,234.4227237015923,232.26887114436087,234.4227237015923,46431500
2024-10-21,234.72047424316406,235.08773156933626,232.7055796017645,232.7055796017645,36254500
2024-10-22,234.10507202148438,234.46239402859047,230.8693336731526,232.14972869721714,38846600
2024-10-23,229.04302978515625,233.39044533687328,226.0653512199268,232.33833466706656,52287000
2024-10-24,228.8544464111328,229.10258628095696,226.71051430099084,228.26882480795348,31109500
2024-10-25,229.6881866455078,231.48471683213373,227.86188088691335,228.03061417648678,38802300
2024-10-28,231.6633758544922,232.98348177622344,230.81970938626554,231.5839844241638,36087100
2024-10-29,231.93138122558594,232.5864741436605,230.59143496071306,231.36563017470797,35417200
2024-10-30,228.38795471191406,231.73287549326048,227.8420439394486,230.8792736886572,47070900
2024-10-31,224.22909545898438,228.11992645086093,223.69310490697208,227.63356689740596,64370100
2024-11-01,221.2514190673828,223.67326642200996,218.6310628621847,219.32585141181025,65276700
2024-11-04,220.35812377929688,221.13231895883285,218.0752491010658,219.34572401852256,44944500
2024-11-05,221.78741455078125,222.28369429475046,219.49460455688452,220.14969745378525,28111300
2024-11-06,221.06283569335938,224.38791581537038,219.54422098922427,220.95365355112233,54561100
2024-11-07,225.7874298095703,226.18446269494834,222.89909318788202,222.95864433437472,42137700
2024-11-08,225.51914978027344,227.20835428792034,224.9726384261151,225.72780810336752,38328800
2024-11-11,222.80648803710938,224.26715706282306,220.093823487321,223.5716039938927,42005600
2024-11-12,222.80648803710938,224.1578547832826,221.94201602014732,223.12446381828886,40398300
2024-11-13,223.6908416748047,225.2111273985325,221.34582330978657,222.58788780053936,48566200
2024-11-14,226.7711639404297,227.41703140021204,223.57160465201176,223.59148192887395,44923900
2024-11-15,223.57159423828125,225.47940335635096,222.8462328667566,224.96270031544069,47923700
2024-11-18,226.57241821289062,228.28149999782985,223.74050538640262,223.8199993254601,44633700
2024-11-19,226.8307647705078,228.6988344551977,225.22105418122663,225.53901477922054,36211800
2024-11-20,227.5461883544922,228.47027695087482,224.45593165289552,226.61215353970658,35169600
2024-11-21,227.06922912597656,228.69881686539628,224.27707103239013,227.42694424740614,42108300
2024-11-22,228.41067504882812,229.25528492407807,226.61216818417898,226.61216818417898,38168300
2024-11-25,231.39163208007812,231.76922452168117,228.2815130321861,229.99059491471002,90152800
2024-11-26,233.56771850585938,234.07449047305911,231.84870566104107,231.84870566104107,45986200
2024-11-27,233.4385528564453,234.19373774290258,232.32566796514345,232.98148163119754,33498400
2024-11-29,235.82333374023438,236.30028225823045,232.4846637904217,233.31932748739487,28481400
2024-12-02,238.0689697265625,239.26134854667043,235.65440375298792,235.76370602927642,48137100
2024-12-03,241.10952758789062,241.21882985808793,237.3833345065081,238.28756099978403,38861000
2024-12-04,241.46726989746094,242.56029272240895,239.7184485394643,241.32815927991484,44383900
2024-12-05,241.49705505371094,242.98753231090083,240.59284370740727,242.4410361127995,40033900
2024-12-06,241.29830932617188,243.07695387436263,240.5431396985891,241.36787220390693,36870600
2024-12-09,245.1835174560547,245.67041216886827,240.21525975684386,240.29475369946152,44649200
2024-12-10,246.197021484375,246.63423054379348,243.78244060146582,245.32260336553807,36914800
2024-12-11,244.92514038085938,249.2077755123232,244.69658964103184,246.3858091597837,45205800
2024-12-12,246.3858184814453,247.1608653940442,244.1202792424049,245.32260415969785,32777500
2024-12-13,246.55474853515625,247.70737273801882,244.67674782957272,246.24671899982582,33155300
2024-12-16,249.44625854492188,249.78411156803347,246.07778066556844,246.41563368868003,51694800
2024-12-17,251.87078857421875,252.2185726786221,248.19428090188288,248.49237939681157,51356400
2024-12-18,246.47525024414062,252.66569465886903,246.16722071424974,250.559158393614,56774100
2024-12-19,248.20419311523438,250.400169527173,245.5213371883983,245.92873792847348,60882300
2024-12-20,252.8743896484375,253.3811464831127,244.13025293349912,246.4653249902114,147495300
2024-12-23,253.64942932128906,254.02700659111463,251.84097626600598,253.15260355822258,40858800
2024-12-24,256.5608215332031,256.5707374276886,253.66927695641888,253.868019379837,23234700
2024-12-26,257.3756103515625,258.44877099351584,255.99445048269988,256.5508929178466,27237100
2024-12-27,253.96739196777344,257.05766400729357,251.45345479939442,256.19316170058187,42355300
2024-12-30,250.59893798828125,251.8906881393286,249.158146157541,250.62874632421983,35557500
2024-12-31,248.83021545410156,251.6720594492945,247.84649497663966,250.83739579916153,39480700
2025-01-02,242.3019256591797,247.51859606258614,240.28481431614935,247.34966196417784,55740700
2025-01-03,241.81503295898438,242.62981931594805,240.3543640210219,241.81503295898438,40244100
2025-01-06,243.44461059570312,245.75982034447205,241.65603491404494,242.75898865424097,45045600
2025-01-07,240.67233276367188,243.99112508347835,239.81779188041267,241.43743349025635,40856000
2025-01-08,241.15919494628906,242.16279257722746,238.52602476613023,240.3841480569624,37628900
2025-01-10,235.3463592529297,238.63534322792128,231.52079498772144,238.48628640867517,61710900
2025-01-13,232.9119110107422,233.18020116738663,228.26162915914,232.04743903723335,49630700
2025-01-14,231.79901123046875,234.62097773623856,230.9941559742804,233.2596800887061,39435300
2025-01-15,236.35987854003906,237.4429702030776,232.94171493841435,233.1503884256181,39832000
2025-01-16,226.81088256835938,236.49898454969573,226.58234697208553,235.84318609247865,71759100
2025-01-17,228.51995849609375,230.81529094249188,227.0294813062853,230.64637201374376,68488300
2025-01-21,221.2265625,222.99526090225285,217.98726416864307,222.57792910461188,98070400
2025-01-22,222.40899658203125,222.69714881925015,218.39463640105285,218.39463640105285,64126500
2025-01-23,222.2401123046875,225.58871322146769,220.88874557201237,223.3132578125695,60234800
2025-01-24,221.36566162109375,224.19757422629087,220.00436403066544,223.35296445648333,54697900
2025-01-27,228.40072631835938,230.67618150163648,222.5580508531902,222.5978054024586,94863400
2025-01-28,236.74740600585938,238.66516132615985,229.3447052045828,229.3844597561093,75707600
2025-01-29,237.84043884277344,238.33726462451705,232.52439691334908,232.63369919180946,45486100
2025-01-30,236.08164978027344,239.26133146080375,235.7040725307193,237.1547951903121,55658300
2025-01-31,234.5017547607422,245.62071750771995,231.95800933839706,245.62071750771995,100959800
2025-02-03,226.56248474121094,230.35824094469035,224.2671520837408,228.52992572925916,73063300
2025-02-04,231.32208251953125,231.64998934854387,225.21111642561868,225.80731341689966,45067300
2025-02-05,230.99417114257812,231.19289841511937,226.82083777153602,227.0791817096477,39620300
2025-02-06,231.73941040039062,232.31573010563136,228.96711414866223,229.8216550685821,29925300
2025-02-07,226.1848907470703,232.51444580894437,225.81722939017394,231.1233398047693,39707200
2025-02-10,226.4534454345703,229.3779949636392,226.005813710008,228.36336710225459,33115600
2025-02-11,231.3973388671875,233.99362125199642,226.93094812871882,227.000572314181,53718400
2025-02-12,235.62501525878906,235.71455375787428,229.4675472393098,229.98481838871234,45243300
2025-02-13,240.26051330566406,241.06625350434595,234.33184765944378,235.66480095549997,53614100
2025-02-14,243.3143768310547,244.25938055012708,239.7233505557091,239.9819785190441,40896200
2025-02-18,243.18507385253906,243.8913336127375,240.56889220053384,242.86674847770814,48822500
2025-02-19,243.5829620361328,244.716969605811,241.88195827091008,243.37407429304395,32204200
2025-02-20,244.5379180908203,245.4829218502696,243.00600383864503,243.65259654249155,32316900
2025-02-21,244.2593994140625,247.38289505871285,243.93113206298463,244.65729095432025,53197400
2025-02-24,245.80125427246094,247.55199828948733,243.1353323966777,243.64264638435856,51326400
2025-02-25,245.7415313720703,248.68598005449408,243.62273714344562,246.6964922140581,48013300
2025-02-26,239.09666442871094,243.6923767743236,237.87313357927937,243.04579925662603,44433600
2025-02-27,236.0527801513672,241.18566339775504,235.8140361008641,238.15169082894494,41153600
2025-02-28,240.56887817382812,240.8175641664438,228.9900589647863,235.70458076540925,56833400
2025-03-03,236.77891540527344,242.74737946323825,234.8690087281554,240.51914741730602,47184000
2025-03-04,234.68994140625,238.80819608105105,233.44651142335266,236.46059966619734,53798100
2025-03-05,234.50096130371094,235.30670153327668,228.0251680036218,234.18263593082168,47227600
2025-03-06,234.0930938720703,236.60979483297604,231.9345013377031,233.20777237015392,45170400
2025-03-07,237.81346130371094,240.10136041796665,233.5261018066448,233.87426828677374,46273600
2025-03-10,226.2843780517578,234.9187645202326,223.04151782981955,234.30201287196223,72071200
2025-03-11,219.6792755126953,224.65299583409444,216.3070937419303,222.63366659789358,76137400
2025-03-12,215.8395538330078,220.58448707211764,213.7804415985268,218.98294858814833,62547500
2025-03-13,208.57791137695312,215.70028194858565,207.3245394208188,214.81496040955514,61368300
2025-03-14,212.367919921875,212.82549370042787,208.47846691122496,210.13968770979585,60107600
2025-03-17,212.87521362304688,214.0888025037831,208.8663965620962,212.18883784213668,48073400
2025-03-18,211.57211303710938,214.019174884069,210.3784232206469,213.0343879953175,42432400
2025-03-19,214.1086883544922,217.61017604964766,212.62651443867486,213.0940452987452,54385400
2025-03-20,212.97470092773438,216.3468825511506,211.10457731145533,212.86527847830126,48862900
2025-03-21,217.12277221679688,217.68976839110027,210.16950634984832,210.4480334492585,94127800
2025-03-24,219.56983947753906,220.3158974796034,217.4311459430569,219.8384246082871,44299500
2025-03-25,222.57395935058594,222.9221258053629,218.9232508666907,219.60962662242414,34493600
2025-03-26,220.36563110351562,223.83729303324841,219.31120492080973,222.3352199198642,34466100
2025-03-27,222.67344665527344,223.80745418869535,219.40073045135125,220.22636977863218,37094800
2025-03-28,216.75469970703125,222.63364006926244,216.5358548246797,220.50488863250547,39818600
2025-03-31,220.96249389648438,224.43414081005062,215.09349507460487,215.86939419548492,65299300
2025-04-01,222.0169219970703,222.50433685640354,217.749461617725,218.65468232589998,36412700
2025-04-02,222.7132568359375,224.006427206847,219.85834611462542,220.15677238154151,35905900
2025-04-03,202.12205505371094,206.39945769712665,200.19224908119847,204.45969456936825,103419000
2025-04-04,187.38987731933594,198.82943318150367,186.3553350717911,192.87091122900438,125910900
2025-04-07,180.50625610351562,193.12954493623218,173.70219548773406,176.26863687444822,160466300
2025-04-08,171.51376342773438,189.33957458197378,168.32064359895526,185.71870692843436,120859500
2025-04-09,197.8048553466797,199.55559936553783,170.98654976711688,171.04623198001363,184395900
2025-04-10,189.4191436767578,193.7562279640405,182.03814529024513,188.07624843340898,121880000
2025-04-11,197.1085205078125,198.49121408156802,185.0820690088969,185.12186726950821,87435900
2025-04-14,201.45555114746094,211.82078139531484,200.10269875392328,210.32866545443895,101352900
2025-04-15,201.07754516601562,202.44033954558066,198.74984792281177,200.7990180691496,51343900
2025-04-16,193.2489013671875,199.64509734735063,191.35887885331948,197.31740026825653,59732400
2025-04-17,195.94467163085938,197.78495412822454,193.39812938355274,196.16351652823,52164700
2025-04-21,192.1447296142578,192.78136508405416,188.81233157759124,192.25415204712533,46742500
2025-04-22,198.69017028808594,200.53043756485187,194.93998119085117,195.08918671811182,52976400
2025-04-23,203.52462768554688,206.9067512010516,201.7340854567431,204.9172632087338,52929200
